ID,Size,Predicted,Actual
1024,1,0.001322,NO
1025,1,0.001322,NO
1026,1,0.001322,NO
1027,0,0.001322,NO
1028,3,0.001322,NO
1029,1,0.001322,NO
1030,3,0.001322,NO
1031,1,0.001322,NO
1032,1,0.010621,NO
1033,4,0.001322,NO
1034,1,0.001322,NO
1035,3,0.002597,NO
1036,1,0.001322,NO
1037,16,0.000000,NO
1038,4,0.001322,NO
1039,1,0.001322,NO
1040,1,0.001322,NO
1041,1,0.001322,NO
1042,1,0.001322,NO
1043,9,0.018427,NO
1044,1,0.001322,NO
1045,1,0.001322,NO
1046,1,0.010621,NO
1047,2,0.008246,NO
1048,1,0.001322,NO
1049,4,0.001322,NO
1050,0,0.001322,NO
1051,1,0.001322,NO
1052,1,0.010621,NO
1053,1,0.001322,NO
1054,1,0.001322,NO
1055,7,0.018427,NO
1056,7,0.018427,NO
1057,7,0.018427,NO
1058,4,0.014965,NO
1059,4,0.014965,NO
1060,1,0.001322,NO
1061,0,0.001322,NO
1062,4,0.035546,NO
1063,1,0.001322,NO
1064,1,0.001322,NO
1065,1,0.001322,NO
1066,9,0.008246,NO
1067,5,0.008246,NO
1068,1,0.001322,NO
1069,5,0.014965,NO
1070,1,0.001322,NO
1071,3,0.001322,NO
1072,10,0.018427,NO
1073,1,0.001322,NO
1074,1,0.001322,NO
1075,0,0.001322,NO
1076,7,0.010773,NO
1077,1,0.001322,NO
1078,1,0.001322,NO
1079,1,0.001322,NO
1080,1,0.001322,NO
1081,40,0.062806,NO
1082,5,0.008246,NO
1083,3,0.001322,NO
1084,0,0.001322,NO
1085,0,0.001322,NO
1086,1,0.002597,NO
1087,12,0.069384,NO
1088,1,0.001322,NO
1089,4,0.014965,NO
1090,1,0.001322,NO
1091,1,0.001322,NO
1092,1,0.001322,NO
1093,1,0.001322,NO
1094,1,0.001322,YES
1095,0,0.001322,NO
1096,1,0.001322,YES
1097,12,0.008246,YES
1098,1,0.001322,NO
1099,1,0.001322,NO
1100,1,0.001322,NO
1101,0,0.001322,NO
1102,0,0.001322,NO
1103,2,0.001322,NO
1104,3,0.001322,NO
1105,32,0.000000,NO
1106,3,0.001322,NO
1107,4,0.001322,NO
1108,1,0.001322,NO
1109,1,0.001322,NO
1110,1,0.001322,NO
1111,5,0.010621,NO
1112,1,0.010621,NO
1113,1,0.010621,NO
1114,1,0.001322,NO
1115,1,0.001322,NO
1116,1,0.002597,NO
1117,1,0.002597,NO
1118,1,0.001322,NO
1119,1,0.002597,NO
1120,1,0.002597,NO
