Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,3,7,1,1,3,0,3,3,1,1,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,27,2,1,1,27,0,27,27,16,2,0,0,no
1,37,0,1,2,38,1,38,19.5,13,3,0,0,no
1,23,1,1,1,23,0,23,23,12,4,0,0,no
1,16,0,1,1,16,0,16,16,5,4,0,0,no
1,22,1,1,1,22,0,22,22,8,2,0,0,no
1,26,11,1,1,26,0,26,26,10,2,0,0,no
1,28,4,1,1,28,0,28,28,18,4,0,0,no
1,11,4,1,1,11,0,11,11,8,4,0,0,no
1,13,2,1,1,13,0,13,13,6,3,0,0,no
1,17,6,1,1,17,0,17,17,10,7,0,0,no
1,26,5,1,1,26,0,26,26,9,4,0,0,no
1,26,7,1,1,26,0,26,26,9,4,0,0,no
1,28,5,1,1,28,0,28,28,9,4,0,0,no
1,29,1,1,1,29,0,29,29,10,3,0,0,no
1,21,2,1,1,21,0,21,21,7,4,0,0,no
1,4,6,1,1,4,0,4,4,3,2,0,0,no
1,17,4,1,2,18,1,18,9.5,8,3,0,0,no
1,23,1,1,1,23,0,23,23,13,4,0,0,no
1,28,2,1,1,28,0,28,28,14,3,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,12,0,1,1,12,0,12,12,5,3,0,0,no
1,83,4,1,1,83,0,83,83,43,3,0,0,no
1,33,5,1,1,33,0,33,33,20,6,0,0,no
1,20,4,1,1,20,0,20,20,10,2,0,0,no
1,19,2,1,1,19,0,19,19,6,2,0,0,no
1,32,4,1,1,32,0,32,32,21,3,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,4,1,1,1,4,0,4,4,1,1,0,0,no
1,31,4,1,1,31,0,31,31,22,5,0,0,no
1,30,1,1,1,30,0,30,30,15,4,0,0,no
1,24,4,1,1,24,0,24,24,12,4,0,0,no
1,24,4,1,1,24,0,24,24,12,4,0,0,no
1,2,0,1,1,2,0,2,2,1,0,0,0,no
1,6,1,1,1,6,0,6,6,2,1,0,0,no
1,25,1,1,1,25,0,25,25,14,6,0,0,no
1,18,6,1,1,18,0,18,18,8,5,0,0,no
1,15,1,1,1,15,0,15,15,8,4,0,0,no
1,23,1,1,1,23,0,23,23,6,4,0,0,no
1,35,5,1,1,35,0,35,35,10,5,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,15,8,1,1,15,0,15,15,8,2,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
